distance,timedelta,temperature
5.0524,14,5.0
3.2055,21,10.5
0.0017,15,6.6
13.3925,34,2.6
10.2246,17,-0.1
9.0451,18,5.8
3.4506,15,1.3
2.1012,6,9.1
3.2346,12,9.6
5.3481000000000005,17,5.1
2.6816999999999998,19,9.3
2.3053000000000003,10,7.9
3.5824000000000003,15,11.4
2.5454,41,5.3
4.349399999999999,22,8.0
5.049600000000001,15,11.3
0.7716000000000001,19,8.4
2.45,9,8.7
6.7783999999999995,29,13.5
2.6794000000000002,8,5.0
0.0,8,4.0
4.3116,51,6.3
4.696899999999999,14,2.7
6.8975,17,10.7
5.0146999999999995,36,4.0
2.2081999999999997,17,5.8
2.9041,9,2.8
0.9284,2,4.4
4.4108,18,4.4
3.2253000000000003,50,12.8
0.0,1,3.3
1.1151,16,6.9
3.7988000000000004,18,5.8
11.0684,36,9.9
9.040899999999999,19,3.7
7.5542,21,10.8
2.7719,6,8.8
3.5441,13,7.9
1.8015999999999999,35,3.4
4.3071,7,5.3
11.691,21,4.1
5.2638,14,1.5
0.0,0,9.5
2.4919000000000002,5,7.6
3.7091,9,8.2
17.0317,50,3.8
7.3102,16,6.0
0.2518,33,0.3
2.3495,14,6.0
2.8694,7,8.7
0.0088,12,3.1
4.2823,14,4.7
1.637,23,8.1
0.7152000000000001,34,5.3
8.501100000000001,29,5.0
3.7189,29,2.0
0.0,2,5.2
0.7895,21,7.9
3.0566,12,6.5
1.425,13,12.3
0.0,3,3.1
4.7678,21,7.4
0.26580000000000004,34,2.0
8.5539,23,10.5
5.0142,12,9.3
3.319,12,9.1
5.536899999999999,21,10.2
6.5966000000000005,35,3.2
4.677899999999999,10,6.6
2.5890999999999997,33,2.0
4.6377,16,1.3
11.5335,22,2.3
5.4402,24,7.6
3.8225,34,8.8
12.383299999999998,24,0.2
0.0,0,8.7
0.29860000000000003,17,7.6
8.4326,59,7.8
6.9735,36,6.5
2.9294000000000002,9,5.4
3.2624,23,6.5
10.6097,38,4.1
1.015,8,2.7
2.4409,8,9.2
4.6211,58,12.4
0.0,1,8.8
2.2344,8,2.0
5.242,25,3.1
0.0072,30,7.7
2.0863,7,7.2
5.7866,11,4.6
4.642399999999999,29,8.6
0.8588,3,4.6
5.7292,14,4.0
6.6633000000000004,22,2.8
0.5374,3,2.8
6.2057,25,10.3
3.8455,8,4.4
7.3886,15,3.7
4.1402,7,8.9
3.3974,14,4.4
4.8212,9,1.2
2.5133,10,14.0
9.1089,35,3.9
2.7607,16,10.5
2.7613000000000003,26,2.8
1.8902,18,5.2
11.4985,19,0.6
7.3088999999999995,13,7.7
4.274,14,5.1
6.253100000000001,33,2.7
4.720899999999999,33,8.6
0.0099,32,13.9
10.4109,15,8.8
0.0115,27,4.2
4.6785,13,8.2
4.133100000000001,19,6.5
7.3374,13,9.3
4.7438,17,3.0
7.5265,16,5.8
8.1387,27,4.8
7.9698,17,1.5
4.0501,21,8.2
4.860600000000001,7,5.8
0.9937999999999999,6,10.7
0.0053,4,4.5
6.9746999999999995,14,0.2
7.6856,29,1.0
0.09090000000000001,24,7.5
3.0309,11,4.5
1.0793,59,2.8
0.0,5,6.6
15.8314,24,3.9
4.518,9,5.8
3.2361,11,0.8
1.4955,7,2.9
0.7474,4,8.3
5.11,12,4.5
3.6791,26,3.2
2.0721999999999996,29,2.7
0.4203,51,5.9
0.0014,6,5.9
11.023,28,8.5
6.132899999999999,33,6.0
6.1961,10,-0.1
4.2141,23,2.5
0.0,2,9.9
1.8633,8,2.7
1.2703,6,4.7
7.2604,11,1.4
0.0,4,10.0
4.3831999999999995,21,4.9
3.4678,11,-0.2
0.06509999999999999,14,5.3
6.0448,16,5.7
1.282,10,3.6
6.2257,18,12.8
14.5196,38,8.3
0.8391000000000001,15,6.4
1.2270999999999999,48,9.3
3.6748000000000003,24,7.9
3.5536999999999996,43,4.6
5.532100000000001,57,3.6
3.3214,24,6.1
2.3716999999999997,9,9.6
10.8293,33,11.3
2.6501,11,4.8
5.297899999999999,11,3.6
3.2666999999999997,10,9.3
2.2316,12,5.3
0.0879,2,9.2
3.3335,13,2.7
3.7614,14,0.0
8.8009,32,6.5
9.1679,19,7.8
3.4035,7,4.7
7.9395,17,7.7
3.2595,23,9.0
7.6387,21,6.5
5.4415,18,5.9
5.5009,13,11.4
10.732,30,3.3
4.651,17,4.1
8.3815,26,7.7
6.3057,15,7.2
4.7266,35,11.4
5.582,27,9.0
5.3967,13,1.8
0.7908,54,5.3
0.0,7,9.4
3.9563,15,8.1
3.1395,8,2.6
4.0669,17,5.3
2.0625999999999998,8,4.3
9.9481,51,4.3
6.6875,25,5.3
4.4838000000000005,23,9.3
0.020300000000000002,40,6.0
0.7652,26,4.2
1.4374,8,4.4
10.6117,37,2.7
3.6034,15,9.2
9.3898,32,7.5
2.2438000000000002,8,2.6
7.1282,19,9.2
0.9655,12,8.6
0.0027,28,4.3
4.6887,33,4.1
3.7634000000000003,13,1.5
0.6297999999999999,13,6.2
3.2716,14,6.8
11.8889,25,3.2
7.6564,48,5.2
7.9992,47,2.6
2.5616,17,5.3
3.0887,10,1.3
3.675,13,7.2
7.8682,28,4.4
6.741899999999999,22,4.7
4.6892,35,4.2
2.5509,10,9.5
9.4236,37,5.3
5.264600000000001,12,0.3
5.9656,16,7.8
0.0,5,5.9
11.140799999999999,27,4.2
5.6093,13,10.5
7.0305,11,10.1
7.6608,11,6.2
4.7751,10,4.8
0.18630000000000002,4,5.1
3.6166,9,5.8
4.3308,24,2.0
3.8014,18,6.3
1.0740999999999998,9,7.8
7.0474,42,6.6
0.35710000000000003,25,8.7
4.0756,34,3.1
2.564,12,2.6
0.0233,13,4.3
3.6653000000000002,11,7.8
2.3112,10,2.1
3.014,14,14.6
0.0,9,6.8
7.2992,19,-0.7
1.3397000000000001,3,6.4
10.548200000000001,32,4.1
5.3309,31,11.0
1.5057,8,5.1
0.0,10,3.9
1.997,13,4.3
28.6102,24,1.4
6.8765,17,4.5
2.5082,17,6.8
0.8242999999999999,12,5.4
0.0,4,5.8
6.5925,20,-0.8
0.0,25,14.3
3.2094,14,4.3
9.2234,26,3.9
2.6408,37,6.8
7.0038,26,10.4
6.2823,17,9.2
9.4267,21,0.5
0.0,11,6.5
0.0,1,7.6
7.981199999999999,14,4.4
2.3728000000000002,25,5.1
8.6142,13,8.6
9.651299999999999,23,1.3
2.7451,34,6.3
1.1437,8,0.1
4.4963999999999995,20,7.5
8.2424,15,2.6
3.2106,15,5.1
6.9563999999999995,18,9.4
1.0017,30,8.4
3.16,13,7.3
10.5359,16,4.5
1.3452,8,7.0
2.479,23,10.1
8.632,53,4.4
3.0764,9,4.7
0.5125,49,5.5
3.5376999999999996,10,8.7
6.813,13,2.7
4.0135,20,8.3
5.9014,18,3.2
6.2991,11,4.2
6.028899999999999,23,3.5
3.2218,54,5.0
0.0,6,4.7
1.7262,5,6.7
2.4762,29,2.7
5.0955,16,8.1
1.2438,10,10.4
12.349200000000002,24,1.3
1.1809,10,6.2
2.578,12,4.4
8.8553,16,4.3
5.0123999999999995,14,9.5
0.0,6,5.7
3.8443,15,8.6
11.177200000000001,18,3.3
3.5769,15,5.2
3.4309000000000003,14,2.5
1.9383,7,10.2
0.0261,27,7.7
0.0022,7,6.0
1.7534,11,10.3
5.9185,18,8.2
3.7491999999999996,10,8.7
3.5187,11,4.7
19.249,47,4.1
3.0292,20,2.9
5.7454,21,9.0
7.3434,22,4.7
14.761,40,4.6
0.8959,2,4.5
6.4241,20,4.1
5.888199999999999,9,7.2
2.2299,6,2.5
3.9631,13,3.2
7.249,25,7.5
0.5451,5,9.6
3.0889,13,8.3
5.074,59,4.0
3.1393,26,5.8
2.2219,53,10.4
9.6462,35,12.5
4.3545,20,2.5
2.1049,13,4.8
0.0,4,0.2
3.1719,8,8.2
4.2657,41,10.1
0.4298,17,5.0
3.3811,20,2.7
0.0,2,8.3
6.1129,10,2.7
2.8284000000000002,9,3.3
2.138,10,11.2
3.3418,11,6.8
10.7537,30,8.1
5.4786,12,1.3
6.7707,17,2.5
5.2311000000000005,16,8.2
1.7428,6,6.6
10.5489,20,9.3
4.5192,13,11.9
4.0044,17,4.4
8.3135,21,2.4
3.2056999999999998,13,4.5
3.3861999999999997,12,5.0
4.0477,10,5.7
11.2389,27,2.1
1.916,7,5.0
8.077,2,2.1
3.5454,42,3.4
5.9672,11,0.6
2.6288,12,4.0
10.7384,23,5.3
7.7302,26,9.5
0.1271,8,7.4
5.7113000000000005,20,11.7
8.8664,29,12.4
20.1773,46,5.5
0.8971,36,9.5
0.0036,4,4.9
6.3256000000000006,58,7.9
0.3301,15,1.2
5.272,30,8.3
6.5061,18,4.6
0.0,3,7.7
0.4273,4,7.7
2.9852,15,9.3
6.3623,18,8.3
0.027800000000000002,16,8.8
2.607,19,9.3
14.9359,19,2.9
1.4646,5,4.3
1.3989,10,4.6
6.452100000000001,14,1.3
4.6788,17,10.3
1.2778,12,3.5
1.4595,11,4.1
1.0042,29,5.8
0.032,16,8.5
5.5897,25,4.3
5.9066,55,7.0
8.5804,22,7.5
6.4441999999999995,15,8.6
0.1699,35,6.3
4.9367,12,5.2
1.27,46,4.7
0.0076,58,6.3
5.4967,18,6.0
6.3937,13,3.9
4.6485,24,6.8
3.64,11,1.4
1.1769,17,7.4
0.0,1,9.2
8.2036,35,4.9
3.0536,15,5.3
4.2439,15,6.4
7.6468,21,4.5
2.867,11,3.3
7.5123,24,10.4
15.633899999999999,32,3.0
3.8883,13,12.4
0.0,2,8.7
0.0434,31,5.2
9.8307,20,2.7
3.4039,31,2.5
0.3508,5,7.9
9.6051,17,4.6
4.6488000000000005,18,0.9
2.0597,12,4.9
4.4353,19,7.7
7.7736,26,-0.7
1.9704000000000002,20,2.0
1.6807999999999998,5,8.9
10.0892,30,2.8
8.9995,20,7.3
4.8875,9,4.2
6.431100000000001,27,4.7
2.7176,13,2.1
0.5667000000000001,5,11.9
0.7059,3,4.9
5.2177,18,7.2
13.0059,33,2.7
6.600899999999999,38,4.1
10.0622,28,5.0
5.2421999999999995,21,6.4
3.1317,12,1.8
8.043800000000001,26,2.8
0.8571,5,4.1
5.0348999999999995,12,3.7
3.535,24,6.0
0.1405,16,2.8
6.8818,26,7.6
6.747199999999999,21,2.0
1.5041,26,6.3
1.3867,7,14.4
1.7952000000000001,11,5.3
2.0578000000000003,21,4.4
0.0341,5,13.9
1.5809000000000002,7,3.1
3.9595,8,8.9
6.5114,18,1.8
1.8348,28,7.6
8.240200000000002,23,4.1
2.9768000000000003,8,1.4
8.936399999999999,24,6.3
7.4117,53,2.1
0.3501,32,5.1
2.1608,16,4.1
5.8887,48,1.9
5.2092,7,8.9
2.0969,19,12.8
9.406600000000001,30,1.9
4.1745,6,5.2
6.2201,16,10.7
0.8075,16,4.6
5.3616,19,2.6
1.7230999999999999,9,7.9
7.0358,15,4.3
8.578899999999999,18,5.1
2.0608,6,7.4
5.228800000000001,20,9.4
0.8056,5,8.9
4.456300000000001,12,4.4
5.6783,10,2.7
4.4506000000000006,25,5.8
7.485399999999999,33,1.9
10.3275,25,4.0
3.7744,14,13.0
1.9747000000000001,8,4.6
5.9782,29,2.6
3.9055,11,4.6
4.6118999999999994,13,5.8
3.891,18,13.4
0.681,39,6.5
9.5118,30,10.3
7.0575,34,8.9
3.9014,14,4.8
0.0,10,-0.7
10.3527,39,5.8
0.6959,3,5.2
5.6491999999999996,6,3.9
5.228,7,4.7
3.7604,13,3.0
3.5834,7,6.1
0.21580000000000002,25,7.8
1.704,5,4.4
3.6062,17,1.4
5.6963,12,6.5
3.6545,15,3.3
1.772,21,1.5
2.9221,6,3.6
7.4663,30,2.6
0.5413,33,6.7
0.0096,26,6.3
1.5379,41,7.6
3.4816,9,3.2
7.6994,6,6.5
1.5455,49,11.9
6.6631,34,5.1
13.244200000000001,45,2.6
4.3919,13,5.7
1.6074000000000002,35,3.8
2.9735,54,7.8
8.5936,17,5.0
0.32530000000000003,30,8.1
8.575299999999999,36,8.6
2.0109,8,3.6
0.2666,18,4.2
0.8803,2,2.8
5.8028,18,9.2
8.761700000000001,53,13.7
1.7741,40,5.4
0.002,16,3.6
1.9091,37,4.0
0.7367999999999999,35,5.4
1.897,10,8.4
6.9805,37,5.1
3.614,35,5.8
4.319100000000001,11,9.9
1.0329000000000002,21,5.0
1.1945,20,8.6
4.0097,25,4.8
2.2819000000000003,12,10.4
7.5871,14,2.1
0.06670000000000001,5,6.4
0.9046000000000001,4,4.9
5.0993,20,14.0
0.5696,5,4.4
7.077,1,4.8
3.8698,13,4.7
0.8766,58,5.8
5.6318,24,3.8
6.3245,28,2.8
3.6798,16,7.5
0.5099,5,5.0
2.1069,49,2.6
1.8595,4,1.7
6.079,18,1.9
1.6854,14,7.5
4.2461,13,3.2
2.9733,20,7.7
2.1134,10,5.1
8.863299999999999,16,5.5
2.8314,4,7.7
0.0018,23,11.9
3.52,13,2.5
3.009,8,11.4
8.8771,19,4.6
0.0,6,7.6
5.8238,18,9.5
5.8653,16,8.9
2.8752,14,6.9
9.148399999999999,48,4.2
4.702100000000001,10,8.8
5.668100000000001,19,11.2
0.9565,28,7.5
7.070600000000001,11,2.0
8.556799999999999,46,7.3
1.7588,12,1.5
0.0,9,7.5
6.4434,19,6.3
6.5272,34,5.0
6.5163,34,9.2
0.008400000000000001,13,4.8
1.3802999999999999,5,2.3
1.6468,6,2.8
4.2221,31,3.9
3.0871999999999997,38,3.8
3.0305,14,8.6
13.890600000000001,51,1.8
2.4318,14,6.4
3.0158,8,11.8
5.624899999999999,11,6.6
1.7897,3,3.2
2.3714,50,2.6
0.8902,20,3.8
2.4095999999999997,10,5.9
6.13,14,9.9
1.6218,5,8.6
0.0,5,9.6
3.2483,41,5.2
1.2683,5,7.5
3.78,8,9.2
4.6135,15,4.5
6.4477,19,4.4
0.0,0,7.7
1.2082,5,4.4
8.1942,28,1.4
0.0373,41,14.4
3.3933,11,0.6
6.1044,32,3.6
0.8287,28,5.0
2.8245999999999998,18,4.3
5.423,25,8.9
5.2217,38,10.5
8.3944,35,6.1
1.6461,6,2.8
5.2976,17,5.4
3.7448,10,9.3
5.987100000000001,11,7.5
3.2288,3,7.9
2.1384000000000003,8,7.7
5.0832,10,1.9
1.4663,26,4.1
0.1206,8,4.3
7.2316,18,7.8
9.585600000000001,31,3.0
9.8896,23,3.6
9.6754,32,7.8
2.7928,20,9.6
5.8095,14,4.9
1.8033,4,1.9
0.7745,32,2.9
6.9625,12,8.8
2.6039,17,5.8
0.0070999999999999995,2,7.3
4.106,13,5.8
1.2121,21,5.0
1.9917,53,11.4
4.9031,13,7.6
7.477399999999999,53,1.5
0.016,9,7.6
1.7987,16,3.3
0.5227,3,4.5
1.6832,25,4.7
5.2402,13,12.8
0.7019,27,4.8
3.0523000000000002,11,3.4
0.7089,24,7.4
4.1435,16,5.6
2.7338,42,7.9
3.6626999999999996,12,4.9
5.9236,23,4.9
0.4387,17,8.5
2.6367,7,9.4
3.9324,47,6.2
0.4121,34,11.0
3.2005,18,5.3
5.667,20,5.2
0.3307,55,5.1
4.0273,38,2.6
13.0804,43,1.4
0.3023,6,8.5
0.18180000000000002,26,6.8
4.9145,7,6.0
6.6711,17,6.5
0.0,1,10.4
5.1929,19,5.8
6.619,21,4.4
7.144100000000001,17,4.9
3.3590999999999998,9,3.8
10.7495,9,7.8
3.344,14,4.6
5.35,10,4.6
0.0,1,3.6
1.5979,5,4.7
2.1431999999999998,21,6.8
4.3724,15,4.3
0.0494,19,2.3
3.1953,27,6.0
4.327,11,10.5
0.0,9,5.6
13.44,22,3.8
0.0,7,7.9
7.206,20,3.9
0.0017,20,9.8
8.398100000000001,11,3.7
5.8142,23,6.7
5.1436,26,4.1
2.6746999999999996,14,6.9
1.7454,10,11.5
0.2201,26,4.7
3.7445999999999997,9,8.7
0.0,0,1.9
5.9621,14,9.1
6.3036,23,8.1
0.2556,22,4.7
2.3906,35,8.5
4.388199999999999,55,7.4
0.9185,6,6.3
2.4513000000000003,14,11.5
0.0,0,3.6
2.5416999999999996,34,6.6
9.521700000000001,23,5.9
6.7089,19,5.9
0.3958,3,6.0
5.3181,12,4.7
2.4964,4,7.7
3.922,13,8.3
0.9271,1,5.8
6.0465,38,4.7
2.6214,7,3.3
1.6220999999999999,7,2.4
9.8475,38,4.6
4.8847,20,10.3
0.0,21,11.5
1.5235,10,6.1
3.388,13,10.4
2.3714,37,0.0
0.8017000000000001,6,0.6
2.8423000000000003,17,5.1
11.401299999999999,22,6.5
3.4091,9,8.7
2.3761,7,5.9
1.737,48,6.2
4.699,30,3.6
0.9137000000000001,10,9.5
0.8557,3,5.0
0.0189,8,2.9
4.543699999999999,31,3.3
3.2961,12,5.7
5.7891,25,4.5
6.0653999999999995,10,2.6
2.4737,12,5.0
0.0018,24,12.2
1.9883,7,4.7
0.0,2,3.8
6.7719,12,8.5
0.987,7,1.4
3.323,10,7.9
7.4867,42,9.9
5.686100000000001,13,7.8
3.3611999999999997,19,5.1
6.2082,27,7.3
26.5016,25,4.3
4.182600000000001,22,10.4
3.1695,17,2.4
1.5299,5,2.0
1.1260999999999999,3,5.1
1.1870999999999998,6,1.9
7.8616,14,7.3
0.0,59,7.0
5.079,22,8.9
4.1483,16,2.6
5.7547,32,9.0
0.0007,17,3.5
9.586,20,3.7
2.3438000000000003,13,11.4
3.6385,8,2.1
1.5971,23,7.0
0.001,22,5.0
3.9341999999999997,7,2.8
0.4918,29,0.0
12.1942,41,4.3
3.9853,21,7.1
2.0256,6,1.4
0.0,5,3.8
4.011,8,5.1
3.5462,41,3.1
3.318,37,6.0
10.259799999999998,39,8.0
2.482,15,3.8
1.904,6,5.0
4.0054,13,12.4
23.927599999999998,25,0.4
0.5287000000000001,2,6.6
0.0,3,6.2
0.0805,11,7.1
0.008,25,4.2
3.7493000000000003,17,7.3
4.3125,11,6.2
2.0513000000000003,8,8.1
2.7178,13,4.4
1.7347000000000001,6,3.1
4.9699,16,2.6
4.2646999999999995,12,4.3
0.4673,5,4.7
0.0394,7,6.4
4.5771999999999995,16,3.5
3.2048,15,2.6
4.4431,20,7.9
0.0,2,9.7
12.177299999999999,21,2.1
6.6068,46,1.9
2.2674000000000003,14,6.4
5.5407,17,8.2
0.0,0,3.3
11.146600000000001,32,7.2
2.1872,7,9.2
3.4895,59,10.0
5.7028,18,1.3
6.1068,17,1.4
2.1906,12,7.8
0.08170000000000001,28,13.0
9.7219,25,5.8
3.9255,11,7.3
2.4509000000000003,10,9.0
0.3479,42,9.2
5.1375,11,2.6
6.8347,16,4.8
11.085700000000001,25,5.4
4.8087,26,4.9
11.303700000000001,22,7.6
6.0447,14,2.6
4.8016000000000005,16,4.4
8.6619,31,9.2
4.6536,13,8.6
0.3974,11,4.6
0.060399999999999995,15,4.3
5.9935,13,7.7
4.7316,24,4.5
3.5530999999999997,34,7.6
3.2959,17,8.2
3.4082,41,12.4
4.0759,16,4.4
5.9941,12,1.6
2.9495,8,4.3
0.0,4,6.3
6.8968,17,4.2
5.1203,13,9.2
10.9719,22,3.5
0.0,4,5.1
9.405899999999999,34,5.2
1.6222999999999999,17,3.2
7.6738,45,2.8
2.8632,14,1.8
9.9604,20,8.2
2.8759,19,4.5
20.685200000000002,37,7.4
4.0245999999999995,24,4.0
5.4915,11,2.5
1.705,38,-0.8
1.1049,6,11.8
2.7996999999999996,30,8.2
4.1962,9,4.3
10.3249,30,3.8
3.0216999999999996,9,6.2
1.9062999999999999,10,5.1
1.7055,10,5.8
1.1019,3,6.6
4.4032,8,8.2
7.969600000000001,18,7.9
8.8864,23,3.5
0.0694,5,7.5
11.6074,22,2.1
4.0349,9,3.6
1.6409,17,6.3
8.1717,21,7.8
7.267600000000001,4,7.4
0.3609,40,2.9
3.3895999999999997,9,7.8
2.9165,6,4.7
3.6424000000000003,17,4.2
3.2428000000000003,16,6.4
0.2367,38,10.8
4.7128000000000005,16,2.8
0.1671,2,7.9
16.9562,20,8.2
5.0169,10,12.6
5.5856,15,5.3
4.938,17,6.5
0.5342,12,7.6
5.2871999999999995,37,1.8
1.8427,10,12.3
9.292399999999999,17,3.6
5.633100000000001,19,5.5
8.6654,23,3.9
0.0013,9,5.3
0.0,10,6.6
2.8971999999999998,10,5.2
0.9137000000000001,8,1.9
2.9723,20,3.7
2.9943,31,0.7
0.2374,20,4.5
2.9032,4,7.8
0.09670000000000001,11,4.7
9.6661,28,3.7
9.2333,19,4.5
2.483,11,4.2
3.6549,24,2.7
3.7842,18,7.3
0.3494,5,7.4
3.9495999999999998,34,7.7
6.247199999999999,24,2.6
5.2383999999999995,52,2.7
2.4899,8,6.0
1.8434000000000001,13,6.2
6.0281,18,4.3
0.0,28,8.9
1.0302,51,4.6
11.249600000000001,16,4.9
3.6389,19,7.8
2.2887,12,4.2
3.4451,12,5.5
3.9215999999999998,9,3.6
7.3481000000000005,24,5.0
10.257700000000002,47,3.9
6.478899999999999,24,8.8
0.771,14,2.5
8.2869,22,9.4
2.711,13,2.6
7.6597,15,4.6
3.6444,10,9.6
0.9121,7,5.4
8.632700000000002,24,4.7
1.0705,6,2.6
7.2625,20,6.2
4.2638,28,11.2
6.5311,8,3.6
13.4222,21,6.3
0.0018,6,6.5
0.5691,4,6.4
2.5955,8,6.5
0.07859999999999999,16,4.1
3.0921,41,2.7
2.119,11,8.6
5.933,9,2.0
5.5737,20,14.0
6.2845,8,8.1
3.4233000000000002,16,7.5
6.353,7,3.4
0.0005,3,6.9
3.9126999999999996,12,7.3
0.0,2,2.7
1.7312,9,7.4
0.0,0,3.0
7.1638,23,10.0
4.3101,19,3.7
6.4121999999999995,38,2.6
1.1342999999999999,6,4.4
4.4281999999999995,17,5.1
0.5405,22,5.5
1.0255,2,4.4
1.5807,3,1.5
1.5242,24,4.7
6.166399999999999,24,4.7
0.0,9,12.6
0.005900000000000001,32,5.7
6.2847,24,11.3
1.692,51,5.0
6.463100000000001,15,1.4
2.8510999999999997,9,7.8
8.62,55,4.2
5.9692,15,4.1
0.512,4,8.7
10.1666,15,4.2
3.235,14,2.8
3.0244,21,-0.4
4.9219,22,4.6
0.0,0,8.5
0.0,13,10.9
9.354700000000001,50,6.1
6.3504,41,12.7
1.427,10,3.3
1.5387,6,4.4
4.4616999999999996,13,7.3
7.0553,25,8.9
1.568,47,4.9
2.9399,23,5.1
11.0886,9,2.1
2.7695,15,3.8
4.5936,9,9.2
0.5261,6,7.6
1.2724000000000002,6,4.5
1.1472,10,4.9
2.5262,8,6.6
8.1694,17,3.9
0.0,0,4.6
7.7843,38,4.4
3.3864,14,1.9
0.06459999999999999,2,4.5
7.5629,21,6.5
2.8544,5,4.4
0.0019,12,8.0
6.071,26,1.1
3.2925999999999997,20,9.0
2.5252,6,7.6
0.526,42,5.0
0.0,1,3.8
5.8103,22,8.2
1.59,5,2.1
3.6329000000000002,11,2.2
6.178100000000001,9,3.9
0.8725,36,3.0
13.4901,36,5.1
7.6195,45,6.6
5.916399999999999,11,0.7
0.0,58,13.4
11.2294,45,3.6
0.0,20,2.0
4.43,34,9.1
0.6472,38,5.0
0.8011,53,2.2
2.4728000000000003,12,4.3
0.0,0,11.5
3.847,11,2.6
0.0001,9,5.5
6.8015,11,3.4
10.349,24,5.3
7.869,21,2.9
1.4539000000000002,7,12.3
0.0,3,12.5
7.293100000000001,38,7.5
8.2482,22,5.1
6.2602,21,2.1
7.1094,14,2.7
3.7986999999999997,13,10.5
10.856,24,3.0
3.5904000000000003,9,5.8
0.6962999999999999,4,5.2
2.9499,13,11.2
1.1098,7,5.0
7.5288,12,8.5
0.9018999999999999,35,4.4
1.7764000000000002,32,5.2
6.9628000000000005,13,5.2
6.2428,13,6.7
5.9116,13,2.4
3.9091,13,10.6
10.9741,19,8.0
8.7698,18,5.0
3.2580999999999998,11,4.2
1.1767999999999998,16,3.6
5.385,18,11.3
8.6141,27,2.5
1.0766,3,4.1
5.1918,14,7.8
10.1815,17,5.5
6.2539,25,6.6
1.5006,6,2.0
2.2735,17,5.3
6.2254,21,2.8
1.7957,10,5.2
1.9838,7,0.6
2.6536999999999997,9,3.8
4.4135,8,7.1
6.5685,44,12.5
0.022,21,3.1
4.9921999999999995,21,0.8
5.0322,18,10.3
2.8639,11,3.9
8.641399999999999,18,2.0
9.3531,39,1.6
2.8643,8,6.0
10.905700000000001,29,4.4
0.0058,30,5.3
8.582799999999999,36,2.3
2.7769,11,9.2
0.2889,21,3.9
6.81,16,1.4
6.5939,15,0.9
7.21,27,12.1
4.8096000000000005,10,4.4
1.8254000000000001,15,12.9
7.0085,24,8.9
7.586399999999999,34,2.3
2.4953000000000003,8,7.3
4.5427,16,10.5
5.4444,54,8.4
1.4941,6,0.2
5.0492,13,4.3
0.32130000000000003,9,1.3
3.6961999999999997,18,9.2
7.5221,33,6.3
2.8482,18,6.4
10.8521,27,1.5
2.215,10,8.5
4.4213000000000005,12,4.4
10.6744,21,5.2
1.7410999999999999,20,6.5
6.0826,11,4.2
5.273,18,2.1
2.4106,6,8.0
2.8070999999999997,12,3.3
11.249600000000001,22,2.7
2.3124000000000002,13,4.8
5.2348,17,9.2
15.617799999999999,27,5.0
0.0,7,3.2
1.5078,25,5.7
2.7546,55,9.2
10.679,18,5.6
6.1591000000000005,16,1.4
3.5905,14,6.0
8.245700000000001,14,2.8
0.0,15,7.7
2.3461999999999996,9,10.8
0.0858,29,1.5
2.9453,51,9.7
0.7534,54,7.1
4.5795,15,5.7
0.0105,19,2.6
5.2993999999999994,20,5.9
4.660699999999999,10,1.2
10.2518,28,6.1
7.8212,53,9.6
0.0,1,5.0
0.8121,12,5.0
3.5665,8,2.5
5.1001,21,8.8
4.1522,14,5.3
5.634399999999999,19,7.5
0.3098,15,7.3
3.6815,17,1.4
3.7100999999999997,12,4.5
3.1745,42,13.2
4.2231000000000005,53,2.9
2.0999,1,2.6
4.9407,17,4.7
0.0,5,8.0
2.8956999999999997,10,4.4
0.2528,2,1.1
0.0048,1,8.3
6.0508999999999995,15,9.2
6.5136,23,3.4
6.5122,12,2.5
5.7003,14,3.7
2.7009000000000003,23,3.7
7.1443,19,1.7
1.5191,19,6.5
0.0,7,6.5
5.9483999999999995,17,8.6
0.0,17,4.6
9.572299999999998,19,7.3
8.374,16,4.2
3.8962,19,4.5
3.7856,13,3.6
7.3721000000000005,22,5.9
5.978,19,5.1
10.4171,22,3.7
0.7637,30,5.8
0.0206,17,4.9
2.3395,16,5.4
8.6921,32,2.6
4.9578,17,2.8
3.7304,11,3.5
0.0,1,7.7
8.1831,19,2.5
1.2457,21,6.2
0.668,39,6.3
3.0646999999999998,13,12.1
11.9193,59,7.9
8.707799999999999,27,7.6
10.9077,15,5.3
0.6106,8,6.5
2.7842,7,9.4
3.7505,10,0.1
8.426200000000001,32,7.8
2.0423,11,5.1
9.372,22,6.2
3.8291,14,8.6
1.9399000000000002,10,6.2
2.1384000000000003,9,5.2
8.4001,30,1.5
0.0,8,8.8
2.1656,8,7.4
2.7158,8,4.3
4.8391,12,5.2
0.7542000000000001,6,2.0
0.0,4,9.9
8.565,34,3.7
2.8283,6,1.5
3.8644000000000003,10,5.7
5.7543999999999995,13,0.2
4.205,14,8.0
9.4173,39,4.3
2.3893,9,5.3
6.3037,19,5.3
8.293700000000001,26,3.2
13.9406,50,5.9
0.0,0,4.9
4.2378,9,8.7
2.4126,39,10.4
0.0018,7,6.5
4.0234000000000005,9,2.6
0.1227,16,5.2
0.0,35,6.3
1.27,22,13.8
7.6941999999999995,28,4.7
3.4994,13,14.0
8.943700000000002,25,2.6
5.4178999999999995,23,10.6
2.3143000000000002,17,7.4
4.3849,15,2.0
2.6868000000000003,7,4.7
4.4589,52,6.9
9.2196,36,10.0
3.2888,20,3.9
2.9777,23,4.7
4.8793999999999995,27,5.0
